studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP,prumer
19319806,,,,,,,,,,,4.0,4.0,,,,,,,,,4.0
19319606,,,,,,,,,,,4.0,4.0,,,,,4.0,,,,4.0
19304106,,,,,,,,,,,,,4.0,,,,,,,,4.0
16756206,4.0,2.5,1.0,2.5,2.5,4.0,4.0,2.0,1.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,2.0,1.0,2.9722222222222223
16770906,4.0,2.5,1.5,3.0,4.0,4.0,4.0,2.0,2.5,4.0,,2.5,4.0,,4.0,4.0,,,,,3.2857142857142856
18593306,,2.0,,,,,,,,4.0,4.0,,4.0,,,,2.5,4.0,,,3.4166666666666665
16756606,2.0,2.0,1.0,2.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,2.0,2.0,1.0,2.0,1.5,4.0,,1.5,4.0,1.868421052631579
18578806,4.0,2.0,1.5,3.0,4.0,4.0,4.0,3.0,3.0,4.0,,,4.0,,,,,,,,3.3181818181818183
17951006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16745306,3.0,1.5,1.0,2.5,2.5,2.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,3.21875
18584706,4.0,1.0,1.0,3.0,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,3.15
17903906,3.0,2.0,3.0,1.5,1.5,2.0,2.5,1.5,1.5,2.0,4.0,4.0,4.0,,,,,,,4.0,2.607142857142857
17906806,,1.5,1.0,1.5,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.9444444444444446
17909906,4.0,1.0,1.0,1.0,,4.0,,,4.0,,,,,,,,,,,,2.5
16757806,1.0,2.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,2.5,2.0,4.0,,1.0,1.0,1.5789473684210527
19229206,,,,,,4.0,,,,,4.0,4.0,,,,,4.0,,,4.0,4.0
19228506,4.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,4.0
19228906,,,,4.0,,,,,,,4.0,4.0,,,,,,,,4.0,4.0
16714606,3.0,2.5,1.0,2.0,2.5,1.5,4.0,2.5,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,1.0,2.911764705882353
17914406,,1.5,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3333333333333335
13516506,3.0,3.0,1.0,2.5,2.0,2.0,2.0,2.5,1.0,3.0,3.0,2.5,2.5,3.0,2.0,2.5,2.5,2.0,3.0,2.5,2.375
16730206,2.5,,,,2.5,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,3.533333333333333
16774106,3.0,2.0,2.5,2.0,1.5,4.0,4.0,2.5,4.0,4.0,3.0,3.0,4.0,,,4.0,,,,,3.107142857142857
18599706,,,,,,,,,,2.5,,,,2.5,,,,4.0,,,3.0
17907206,4.0,2.5,1.0,2.5,4.0,4.0,4.0,3.0,2.0,4.0,,4.0,4.0,,,,,,,,3.25
17917306,4.0,1.0,1.5,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.25
15604006,1.5,2.0,1.0,2.0,2.5,2.5,1.5,2.0,,2.5,4.0,2.5,4.0,4.0,3.0,4.0,,,2.0,1.5,2.5
17938106,1.0,1.0,1.0,1.5,2.0,1.5,2.0,1.0,1.0,1.5,4.0,4.0,4.0,,,,,,,,1.9615384615384615
18590906,2.5,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.95
17920406,4.0,1.0,3.0,4.0,2.5,4.0,,4.0,4.0,4.0,,,,,,,,,,,3.388888888888889
16772206,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.5,1.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,,,,4.0,2.735294117647059
15574806,2.5,2.0,1.0,2.5,2.5,4.0,2.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,3.1944444444444446
15623006,3.0,3.0,1.5,2.0,2.5,4.0,2.5,2.0,3.0,,4.0,,4.0,,4.0,4.0,,,2.0,1.5,2.8666666666666667
16738806,3.0,3.0,1.5,2.5,2.0,2.5,4.0,4.0,1.5,4.0,4.0,4.0,2.5,,3.0,,,,,,2.9642857142857144
16716406,1.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,1.5,1.5,2.0,2.0,2.5,2.5,2.0,1.5,4.0,,4.0,4.0,2.0
18303206,,,,,,,,1.5,1.0,,2.5,2.0,2.5,2.5,2.0,,,2.0,2.5,,2.0555555555555554
16746906,2.5,1.0,1.0,1.0,1.5,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,2.0,,,,,,2.642857142857143
16193906,1.5,3.0,1.0,3.0,2.0,1.5,1.5,2.0,2.0,2.5,2.5,2.0,2.5,2.0,2.5,2.0,2.5,1.5,2.0,1.5,2.05
17916006,,1.5,1.0,2.0,2.0,2.0,4.0,1.5,1.5,4.0,,,,,,,,,,,2.1666666666666665
16752006,1.5,1.5,1.0,1.0,1.5,1.5,4.0,1.5,1.0,4.0,2.5,2.5,4.0,3.0,4.0,4.0,,,,,2.40625
17923906,,2.0,,,,,,,,,,,,,,,,4.0,,,3.0
16183906,3.0,3.0,,,,2.5,2.0,,,2.5,2.0,3.0,3.0,2.5,3.0,3.0,3.0,4.0,2.5,1.5,2.7
16758106,4.0,1.5,1.0,1.0,2.0,2.0,4.0,1.5,1.5,4.0,,4.0,4.0,,4.0,4.0,,,,4.0,2.8333333333333335
18589006,,,,2.0,,,2.0,,,2.5,3.0,,4.0,2.5,,3.0,4.0,,4.0,4.0,3.1
17902506,,1.5,1.5,2.5,4.0,2.5,4.0,1.5,3.0,4.0,,,,,,,,,,,2.7222222222222223
17901906,,2.0,1.0,3.0,4.0,2.5,4.0,4.0,,4.0,,,,,,,,,,,3.0625
16758206,3.0,3.0,1.0,3.0,2.0,1.5,4.0,2.0,4.0,2.0,,3.0,4.0,,4.0,4.0,,,,4.0,2.966666666666667
17940506,,2.5,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.388888888888889
19682906,4.0,,,,,,,,,,,4.0,,,,,4.0,,,4.0,4.0
15622706,3.0,1.0,4.0,2.5,2.5,2.0,2.5,1.0,1.0,2.0,4.0,2.0,4.0,2.5,3.0,1.5,2.0,4.0,2.0,1.5,2.4
18588406,4.0,3.0,1.5,4.0,3.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
17334006,3.0,2.0,1.0,1.5,2.5,2.0,4.0,1.5,1.5,,4.0,4.0,4.0,,2.0,2.5,,,1.5,,2.466666666666667
14251906,3.0,2.0,1.0,3.0,2.5,1.5,1.5,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.5,2.5,2.0,1.5,2.15
17944406,2.0,2.0,1.0,1.5,1.0,2.0,2.0,1.0,1.0,1.5,,,,,,,,,,,1.5
16724306,,,,,,,,,,,1.0,1.0,1.5,2.5,2.0,1.0,1.5,2.5,2.0,1.0,1.6
15613106,2.0,2.0,,2.5,4.0,4.0,4.0,4.0,2.5,4.0,,,,,,,,,,1.5,3.05
15617106,3.0,,1.0,2.5,2.0,2.0,2.0,1.5,,2.5,4.0,2.0,4.0,,4.0,2.5,,,,1.0,2.4285714285714284
17938706,3.0,1.5,1.0,3.0,2.5,4.0,4.0,2.0,4.0,4.0,,,,,,,,,,,2.9
14258206,2.0,2.0,1.0,2.5,2.0,2.0,2.5,1.0,2.5,2.0,3.0,3.0,2.0,3.0,2.5,2.5,2.5,1.5,2.5,1.0,2.15
12988306,2.5,3.0,1.0,3.0,2.5,1.5,1.0,2.5,3.0,2.5,1.5,2.0,2.0,2.5,2.0,2.5,1.5,2.5,2.0,1.0,2.1
16716006,1.5,2.5,,1.0,2.0,1.0,1.0,2.5,2.5,,4.0,4.0,4.0,,4.0,,,,,,2.5
15563206,,,,,,,,,,,3.0,,,,,,2.5,2.5,,2.0,2.5
17926906,2.0,1.0,1.0,1.5,2.0,1.5,4.0,1.5,1.5,3.0,4.0,4.0,4.0,,,,,,,,2.3846153846153846
18606206,,,,,,,4.0,,,4.0,,,3.0,,,4.0,,4.0,,,3.8
17327006,,,,,,,,3.0,3.0,,2.5,3.0,,2.5,3.0,3.0,4.0,,2.0,4.0,3.0
17911906,,2.0,1.0,3.0,2.0,2.5,4.0,1.5,2.5,4.0,,,,,,,,,,,2.5
18599506,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,4.0,4.0,4.0,,,,,,,,3.5833333333333335
18607806,4.0,,,4.0,,2.0,,1.5,4.0,4.0,,,,,,,,,,1.5,3.0
16715906,,3.0,,3.0,,,4.0,,4.0,,4.0,,4.0,4.0,4.0,4.0,,,4.0,4.0,3.8181818181818183
18604906,,1.5,2.5,2.0,3.0,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,,,,,,,,3.2083333333333335
15551506,4.0,2.5,1.5,4.0,4.0,2.5,,4.0,2.5,4.0,,,,,,,,,,1.0,3.0
17321106,4.0,3.0,1.5,3.0,1.5,2.5,4.0,2.5,1.5,2.5,4.0,4.0,2.0,4.0,4.0,4.0,,,2.0,,2.9411764705882355
16753406,,,,,,2.0,2.5,,3.0,4.0,3.0,2.5,2.5,,4.0,4.0,3.0,,,1.5,2.909090909090909
17915306,4.0,3.0,2.5,2.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
18639206,,2.5,1.5,3.0,2.0,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,,3.0555555555555554
17945906,,1.0,1.0,1.5,1.5,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,2.611111111111111
17935106,4.0,1.5,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
16760106,,,,,,,2.5,,,2.0,2.5,,,2.5,,,2.5,1.5,1.5,,2.142857142857143
14295306,3.0,2.0,1.0,2.5,2.0,2.5,2.5,1.5,3.0,2.5,2.5,2.0,2.0,3.0,3.0,3.0,2.5,2.0,1.5,2.5,2.325
14241806,3.0,1.5,1.5,3.0,1.0,1.5,1.0,2.0,2.5,2.5,2.0,2.0,1.5,2.5,2.5,2.0,2.0,2.0,2.0,1.0,1.95
17921206,,1.5,,,,,,,,,,,,2.5,,2.0,3.0,4.0,2.0,1.5,2.357142857142857
17336006,3.0,,,,,,4.0,,,,2.5,3.0,,2.5,,,3.0,4.0,1.5,,2.9375
19684706,,,,,,,,4.0,,,4.0,,,,,,,,,,4.0
17328306,,,,1.5,,,1.5,,,3.0,3.0,,2.0,2.5,3.0,,,2.0,2.5,,2.3333333333333335
19512006,,4.0,,,,,,,,,4.0,,,,,,4.0,4.0,,,4.0
19658406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
19463306,,,,,,,,,,,,,,,,,4.0,,,,4.0
19550306,4.0,,,,,,,,,,4.0,,4.0,,,,4.0,,,,4.0
15577706,3.0,2.0,1.0,2.5,1.5,1.5,2.0,2.5,2.5,2.0,3.0,2.0,2.0,3.0,2.5,2.5,2.5,1.0,2.5,1.5,2.15
15585606,3.0,2.5,1.5,3.0,2.5,1.5,2.5,2.5,3.0,2.5,3.0,2.5,2.5,2.5,3.0,2.0,3.0,1.5,3.0,1.5,2.45
17322306,,,,,,,,2.0,1.5,2.5,,2.5,2.5,3.0,2.5,2.0,2.5,1.0,,1.5,2.1363636363636362
15564806,1.0,1.5,1.5,1.0,1.0,2.0,1.0,2.0,2.5,2.0,1.5,2.0,2.5,2.5,2.5,2.0,2.0,2.0,1.5,1.5,1.775
13509606,2.0,2.5,1.0,3.0,2.5,2.0,2.0,2.0,1.0,3.0,1.5,2.0,2.5,2.5,3.0,2.5,2.5,2.0,1.5,1.0,2.1
17934706,,,,,,,,,,,2.0,,,,,1.5,,,,,1.75
15558706,1.5,2.5,1.0,2.5,2.0,2.5,2.5,1.5,1.0,2.0,2.5,2.0,2.0,3.0,1.5,2.5,1.5,2.0,2.5,1.5,2.0
14261206,2.5,2.5,1.5,3.0,2.5,2.0,1.5,3.0,3.0,3.0,3.0,2.5,3.0,3.0,2.0,3.0,2.5,1.5,2.5,1.5,2.45
14252106,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,,1.0,1.0,1.0,1.0789473684210527
17322206,2.0,,,,,,,,,2.5,,,2.5,2.5,,3.0,3.0,1.5,1.5,1.0,2.1666666666666665
14311606,3.0,3.0,1.0,2.5,2.5,1.0,2.5,2.5,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.5,1.0,3.0,1.0,2.1
14299606,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.5,2.5,2.5,2.5,2.0,1.5,1.5,1.5,1.0,2.0,1.5,1.625
14262906,1.5,2.5,1.5,2.0,3.0,2.0,2.0,2.5,2.5,2.0,1.5,1.5,2.5,2.5,3.0,2.0,3.0,2.5,2.0,1.5,2.175
15554806,3.0,2.5,1.0,3.0,2.5,1.0,2.0,2.5,1.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.0,1.5,2.5,2.2
18585006,4.0,2.0,3.0,2.0,,,,3.0,4.0,4.0,,4.0,4.0,,,,,,2.5,,3.25
15552106,3.0,2.0,1.5,2.5,2.5,2.5,2.5,2.0,1.0,2.0,2.5,3.0,2.5,2.5,2.0,2.5,2.5,1.0,2.0,2.0,2.2
14315806,2.5,1.5,1.5,2.0,2.0,2.0,2.5,2.0,2.5,2.5,2.5,1.0,3.0,2.5,3.0,2.0,2.0,1.0,2.5,1.5,2.1
15587706,2.5,2.5,1.0,2.5,1.5,1.5,2.0,1.0,2.0,2.0,2.5,1.5,2.5,2.0,2.0,2.5,2.5,1.0,1.5,1.0,1.875
16187606,2.5,2.0,1.0,2.0,2.0,1.5,2.5,1.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.0,2.0,1.0,1.5,1.0,1.975
14274106,2.0,2.0,2.0,3.0,1.5,1.5,2.0,2.0,1.0,2.5,3.0,1.0,2.0,2.5,1.5,1.0,,1.0,2.5,1.5,1.868421052631579
14293406,3.0,2.5,1.0,3.0,2.5,2.5,1.5,2.0,2.5,2.0,1.5,2.5,2.5,2.0,2.0,1.5,2.5,1.0,2.5,1.5,2.1
14810806,3.0,2.5,1.0,3.0,1.5,2.0,2.5,2.0,1.0,3.0,2.5,2.0,3.0,2.5,2.5,3.0,2.5,1.0,2.0,1.5,2.2
14314606,1.5,3.0,1.0,3.0,2.0,2.0,2.0,2.5,3.0,2.5,2.5,2.5,2.5,3.0,3.0,2.0,3.0,1.5,3.0,2.5,2.4
12949306,1.0,1.0,3.0,1.0,2.5,2.5,1.0,2.0,1.5,2.5,,3.0,2.5,3.0,2.5,2.5,2.5,3.0,2.0,1.5,2.1315789473684212
17934606,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
18602606,4.0,2.0,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.35
16713006,3.0,2.0,1.5,2.0,2.5,2.5,4.0,1.5,3.0,2.5,,3.0,4.0,,,,,,,,2.625
16749106,1.5,2.0,1.5,1.5,2.5,4.0,1.0,2.0,1.5,4.0,4.0,4.0,4.0,1.0,,2.0,,,,,2.433333333333333
16755006,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,,2.0,,1.5555555555555556
17936106,4.0,1.0,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.25
17334106,4.0,1.5,3.0,2.0,2.5,2.5,4.0,2.5,3.0,2.5,4.0,4.0,4.0,4.0,4.0,2.5,,,,,3.125
17939506,4.0,1.5,1.0,2.0,2.0,2.0,4.0,1.5,2.5,4.0,,4.0,4.0,,,,,,,4.0,2.8076923076923075
16717906,1.5,2.5,2.5,3.0,2.5,4.0,2.0,3.0,2.5,4.0,4.0,4.0,2.5,,4.0,2.5,,,,,2.966666666666667
4772306,1.0,2.0,1.0,1.0,2.0,1.5,2.0,2.5,1.0,2.5,,3.0,2.5,2.5,2.0,3.0,3.0,2.0,2.0,2.5,2.0526315789473686
15584606,2.0,2.0,1.0,2.0,2.0,2.5,2.0,1.5,1.5,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,,1.0,1.0,2.026315789473684
14266606,2.0,2.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,2.5,1.0,1.0,1.5,2.5,1.5,1.0,1.5,1.0,2.5,1.0,1.5
16711906,,,,,,,2.5,,,1.5,2.5,1.5,3.0,2.5,,,2.5,1.5,,1.5,2.111111111111111
15562706,2.0,1.5,1.0,1.5,2.0,1.5,1.5,1.0,1.0,2.0,1.5,1.0,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.5,1.425
14303906,2.5,2.0,1.5,3.0,3.0,2.0,2.5,3.0,2.5,3.0,2.5,1.5,2.5,3.0,2.0,2.0,2.5,1.0,2.5,1.5,2.3
15577606,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.125
15619306,1.5,2.0,1.0,1.5,1.5,1.5,2.0,1.5,1.0,2.5,1.5,1.5,1.5,2.5,1.5,1.5,2.0,2.0,2.0,1.0,1.65
14247406,3.0,1.5,1.0,2.5,2.0,2.0,2.5,2.0,1.0,2.5,3.0,1.5,2.5,2.5,3.0,2.5,3.0,1.5,2.5,1.0,2.15
15570406,2.5,2.0,1.0,2.0,2.5,1.5,3.0,1.5,2.5,2.5,2.5,2.5,1.5,2.5,3.0,2.0,2.0,1.0,2.0,1.0,2.05
15552606,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.5,2.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.3
17949206,2.0,1.0,1.0,1.0,2.5,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,,,,,,,,2.3461538461538463
15560306,1.0,2.5,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.5,1.5,1.5,2.0,1.5,1.5,1.0,1.0,1.5,1.375
15593806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.025
15603506,2.0,,,2.5,1.0,1.5,1.5,,,,3.0,2.0,2.0,2.5,2.5,3.0,2.5,1.5,2.5,2.5,2.1666666666666665
14800206,2.0,2.0,1.0,1.0,2.5,1.5,1.5,2.5,1.0,3.0,1.0,2.0,2.0,1.0,1.5,1.5,2.5,1.0,1.5,1.5,1.675
15576206,2.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,3.0,1.0,2.5,1.5,2.0,2.5,1.65
15550106,2.0,2.0,1.0,1.5,1.5,1.0,1.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.375
15618306,3.0,3.0,1.0,1.5,2.5,1.0,2.5,1.5,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5,1.0,1.0,2.0,1.0,1.7
15605106,1.5,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,1.5,1.0,1.5,1.0,1.25
14279506,3.0,2.5,1.0,3.0,2.5,2.0,3.0,3.0,1.0,3.0,2.5,1.5,2.5,3.0,3.0,3.0,3.0,1.5,1.5,1.5,2.35
17922206,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,2.0,4.0,4.0,4.0,,,,,,,,1.8846153846153846
16193006,3.0,2.5,1.0,2.0,1.5,2.0,1.5,1.5,1.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,1.0,1.5,1.0,1.95
15555806,2.5,2.5,1.0,3.0,2.0,2.0,2.0,1.5,1.0,2.5,2.5,2.0,2.5,2.5,2.0,2.5,1.5,1.5,1.0,1.0,1.95
15607906,2.0,2.0,1.0,1.0,2.5,2.0,1.5,2.0,1.0,3.0,1.0,2.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5
15608606,3.0,2.0,1.5,2.5,2.5,2.5,2.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.0,1.0,1.5,2.2
15599606,1.0,1.5,1.0,1.5,1.5,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.5,2.0,1.5,1.3
15560606,3.0,2.5,1.0,2.5,1.5,2.0,2.0,2.0,1.0,2.5,1.5,2.5,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.5,1.85
17911606,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5,1.5,4.0,4.0,4.0,4.0,,,,,,,,2.5384615384615383
14280606,2.5,2.0,2.5,3.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,1.5,2.5,1.0,1.0,1.5,2.4
14273606,3.0,3.0,2.5,3.0,2.5,2.0,3.0,3.0,2.5,3.0,3.0,1.5,3.0,2.5,3.0,3.0,3.0,1.0,2.5,1.5,2.575
16710806,2.0,3.0,1.5,2.5,2.0,2.5,3.0,2.0,2.5,2.5,,4.0,4.0,,2.5,,,,,2.0,2.5714285714285716
14283406,1.5,2.5,1.0,3.0,1.5,1.0,1.5,2.0,2.0,2.5,2.0,2.0,1.5,3.0,3.0,2.5,1.5,1.0,1.0,1.5,1.875
15595006,3.0,1.5,1.0,3.0,1.5,2.0,2.0,1.5,2.0,1.5,2.5,1.5,2.5,2.5,2.0,1.5,1.5,1.0,1.5,1.0,1.825
15620406,2.5,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5,2.0,2.5,2.5,1.5,2.5,1.0,3.0,2.5,1.925
14285206,2.5,2.5,1.5,2.5,1.0,1.5,2.5,2.0,2.5,3.0,2.5,3.0,2.5,2.5,2.0,1.5,2.0,2.0,1.5,2.0,2.15
15598206,1.5,2.5,1.0,2.0,1.5,1.5,2.5,1.5,3.0,2.5,1.5,1.0,2.0,1.5,2.0,2.0,1.5,1.0,2.0,1.5,1.775
17945706,2.5,1.0,2.0,2.5,1.5,2.5,2.5,1.5,1.0,3.0,4.0,4.0,4.0,,,,,,,,2.4615384615384617
15604506,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.5,1.0,2.5,2.5,1.5,2.0,2.0,2.0,1.5,2.5,1.0,1.0,1.5,1.875
15590006,1.0,1.5,1.0,1.0,2.0,2.0,1.5,1.0,1.0,2.5,2.0,1.0,2.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.425
15614406,2.5,2.0,1.5,2.5,2.5,3.0,2.5,1.5,2.5,2.5,2.5,1.5,2.5,3.0,2.5,1.0,2.5,1.5,2.0,1.5,2.175
14258806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.075
15594706,3.0,2.5,1.0,1.0,1.0,1.5,2.0,1.0,2.5,2.0,2.5,1.5,2.0,3.0,2.5,1.0,2.0,1.0,2.0,1.5,1.825
15592306,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.175
15598406,2.0,1.5,1.0,1.5,1.5,1.5,1.0,1.0,1.0,2.0,2.5,1.5,2.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.525
14304606,2.5,3.0,1.5,3.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.5,1.5,2.0,2.0,1.0,1.5,1.0,2.05
14804206,2.0,2.5,3.0,2.5,2.0,1.5,2.5,2.0,2.5,2.5,2.0,2.0,2.5,2.5,2.0,3.0,2.0,1.0,1.5,1.5,2.15
17334606,3.0,2.0,1.0,2.5,2.0,2.0,2.5,2.5,1.5,2.5,4.0,4.0,4.0,2.5,2.5,2.5,4.0,,2.5,1.0,2.5526315789473686
15557106,3.0,2.0,1.0,2.5,1.5,2.0,3.0,1.5,2.5,2.5,3.0,2.0,2.0,3.0,2.5,2.0,2.0,1.0,1.5,1.5,2.1
14313006,3.0,2.0,1.5,2.0,2.5,2.0,2.0,1.5,1.0,2.5,3.0,2.0,2.5,2.5,2.0,2.0,2.5,1.5,1.0,1.0,2.0
15568206,3.0,3.0,1.0,1.5,1.5,2.5,2.5,2.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,1.5,2.5,2.3
15585406,3.0,3.0,1.0,2.0,1.5,2.0,3.0,1.5,2.5,2.0,1.0,2.0,2.0,1.0,1.5,1.5,2.5,1.0,1.5,2.0,1.875
16188506,3.0,1.5,1.0,2.5,2.5,1.5,3.0,1.0,1.0,3.0,2.5,2.0,2.5,2.5,1.5,1.5,1.5,1.0,1.5,1.0,1.875
15580006,2.0,2.0,1.0,2.0,1.5,2.0,1.5,1.5,1.0,2.5,2.0,2.0,2.0,2.5,1.5,1.0,1.5,1.5,2.0,1.5,1.725
15562206,2.0,2.0,1.0,2.0,2.0,2.5,1.5,1.5,3.0,2.5,2.5,1.5,2.5,1.0,2.0,2.0,2.0,1.0,1.5,1.0,1.85
14265106,2.0,2.0,1.0,2.5,1.0,1.5,2.5,1.0,1.0,2.5,1.0,1.0,2.0,2.5,2.0,2.5,1.0,1.5,1.5,1.0,1.65
14307706,2.5,2.0,1.0,2.0,2.5,2.5,2.0,1.5,1.0,2.5,3.0,2.0,2.5,1.5,1.0,1.5,2.5,1.0,1.0,1.0,1.825
15587906,2.5,2.0,1.0,2.0,2.0,2.0,2.5,2.0,3.0,2.0,2.5,1.0,3.0,2.5,1.5,1.5,1.0,1.0,2.5,1.0,1.925
14242706,2.0,2.5,1.5,2.0,2.0,2.0,1.5,2.5,2.5,2.0,2.5,1.0,2.0,2.5,2.5,2.5,2.5,1.0,2.0,1.5,2.025
14315006,2.0,2.0,1.0,2.0,2.5,1.5,2.5,2.0,1.0,3.0,1.5,1.5,2.5,2.5,2.0,2.0,2.5,1.0,2.5,1.0,1.925
14295506,3.0,3.0,1.0,3.0,3.0,2.0,2.5,2.5,1.0,3.0,3.0,1.5,2.5,2.5,3.0,2.5,2.5,1.0,2.0,1.5,2.3
14260406,3.0,3.0,1.0,3.0,2.5,2.0,1.0,2.5,2.5,2.0,1.5,2.5,2.5,2.5,2.5,2.5,2.0,1.5,2.5,2.0,2.225
14257106,1.5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.5,2.5,1.5,2.5,3.0,2.0,3.0,1.5,1.0,1.0,2.0,1.8
15570106,2.5,1.5,1.0,2.0,1.0,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.0,2.5,2.0,1.5,1.5,1.0,1.5,1.0,1.575
15567906,2.0,2.5,1.0,3.0,2.0,1.5,1.5,2.0,1.0,2.0,2.5,1.5,2.5,2.5,2.5,1.0,1.5,1.0,1.5,1.0,1.8
