"predmet_id";"studijni_plan_id";"kod_predmetu";"nazev_predmetu";"studijni_plan_kod";"studijni_plan_nazev_cs";"pocet_kreditu";"typ_predmetu";"forma_studia";"uroven_studia";"zpusob_zakonceni";"jazyk_vyuky";"cislo_dop_sem"
"6698906";"30021629";"BIE-PA2.21";"Programming and Algorithmics 2";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"7";"P";"P";"B";"Z,ZK";"EN";"2"
"6540606";"30021629";"BIE-TZP.21";"Technological Fundamentals of Computers";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P;";"P";"B;";"Z,ZK";"EN";"1"
"6546806";"30021629";"BIE-AG1.21";"Algorithms and Graphs 1";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P;";"P";"B;";"Z,ZK";"EN";"3"
"6698406";"30021629";"BIE-OSY.21";"Operating Systems";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P";"P";"B";"Z,ZK";"EN";"4"
"6684706";"30021629";"BIE-UOS.21";"Unix-like Operating Systems";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P";"P";"B";"KZ";"EN";"1"
"6548906";"30021629";"BIE-KAB.21";"Cryptography and Security";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P";"P";"B";"Z,ZK";"EN";"4"
"6547606";"30021629";"BIE-TDP.21";"Documentation and Presentation";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"3";"P;";"P";"B;";"KZ";"EN";"6"
"6546506";"30021629";"BIE-AAG.21";"Automata and Grammars";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P";"";"B";"Z,ZK";"EN";"3"
"5155306";"30021629";"BIE-EEC";"English external certificate";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"4";"P";"";"B";"Z";"EN";"6"
"6540206";"30021629";"BIE-LA1.21";"Linear Algebra 1";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P;";"P";"B;";"Z,ZK";"EN";"1"
"6548406";"30021629";"BIE-GIT.21";"SW Development Technologies";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"3";"P;";"P";"B;";"Z";"EN";"1"
"6543606";"30021629";"BIE-SAP.21";"Computer Structures and Architectures";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P";"P";"B";"Z,ZK";"EN";"2"
"6548006";"30021629";"BIE-BPR.21";"Bachelor Project";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"1";"P;";"P";"B;";"Z";"EN";"5"
"6540106";"30021629";"BIE-DML.21";"Discrete Mathematics and Logic";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P;";"P";"B;";"Z,ZK";"EN";"1"
"6540306";"30021629";"BIE-MA1.21";"Mathematical Analysis 1";"BIE-PV.21";"Bachelor specialization Computer Systems and Virtualization, 2021";"5";"P;";"P";"B;";"Z,ZK";"EN";"2"
"6675006";"30021630";"BIK-VPS.21";"Vybrané partie z počítačových sítí";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;V;";"K";"B;";"Z,ZK";"CS";"4"
"6705206";"30021630";"BIK-ADU.21";"Administrace OS Unix";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"4"
"6674806";"30021630";"BIK-TPS.21";"Technologie počítačových sítí";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;V;";"K";"B;";"Z,ZK";"CS";"3"
"6547706";"30021630";"BIK-TDP.21";"Tvorba dokumentace a prezentace";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"3";"P;";"K";"B;";"KZ";"CS";"6"
"6674606";"30021630";"BIK-SIP.21";"Síťové programování";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;V;";"K";"B;";"Z";"CS";"5"
"6674506";"30021630";"BIK-IOT.21";"Internet věcí";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"5"
"6674706";"30021630";"BIK-SPS.21";"Správa sítí a služeb";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;V;";"K";"B;";"Z,ZK";"CS";"5"
"6547806";"30021630";"BIK-BPR.21";"Bakalářský projekt";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"1";"P;";"K";"B;";"Z";"CS";"5"
"6674906";"30021630";"BIK-VDC.21";"Virtualizace a datová centra";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"4"
"6548806";"30021630";"BIK-KAB.21";"Kryptografie a bezpečnost";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"6546606";"30021630";"BIK-AG1.21";"Algoritmy a grafy 1";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"3"
"6546406";"30021630";"BIK-AAG.21";"Automaty a gramatiky";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"3"
"6543506";"30021630";"BIK-SAP.21";"Struktura a architektura počítačů";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6544006";"30021630";"BIK-DBS.21";"Databázové systémy";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6540006";"30021630";"BIK-TZP.21";"Technologické základy počítačů";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6543706";"30021630";"BIK-PA1.21";"Programování a algoritmizace 1";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"7";"P";"K";"B";"Z,ZK";"CS";"1"
"6539706";"30021630";"BIK-LA1.21";"Lineární algebra 1";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6548306";"30021630";"BIK-GIT.21";"Technologie pro vývoj SW";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"3";"P;";"K";"B;";"Z";"CS";"1"
"6539606";"30021630";"BIK-DML.21";"Diskrétní matematika a logika";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6684606";"30021630";"BIK-UOS.21";"Unixové operační systémy";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"KZ";"CS";"1"
"6701706";"30021630";"BIK-APS.21";"Architektury počítačových systémů";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"3"
"6698806";"30021630";"BIK-PA2.21";"Programování a algoritmizace 2";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"6699006";"30021630";"BIK-PSI.21";"Počítačové sítě";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6698306";"30021630";"BIK-OSY.21";"Operační systémy";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"6699206";"30021630";"BIK-PST.21";"Pravděpodobnost a statistika";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"5"
"6691806";"30021630";"BI-BAP.21";"Bakalářská práce";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"14";"P";"";"B";"Z";"CS";"6"
"6539906";"30021630";"BIK-MA2.21";"Matematická analýza 2";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"6";"P;";"K";"B;";"Z,ZK";"CS";"3"
"6539806";"30021630";"BIK-MA1.21";"Matematická analýza 1";"BIK-PS.21";"Bc. specializace Počítačové sítě a Internet, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"2"
"6698306";"30021631";"BIK-OSY.21";"Operační systémy";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"6699206";"30021631";"BIK-PST.21";"Pravděpodobnost a statistika";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"5"
"6691806";"30021631";"BI-BAP.21";"Bakalářská práce";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"14";"P";"";"B";"Z";"CS";"6"
"6539706";"30021631";"BIK-LA1.21";"Lineární algebra 1";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6699006";"30021631";"BIK-PSI.21";"Počítačové sítě";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6698806";"30021631";"BIK-PA2.21";"Programování a algoritmizace 2";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"6539806";"30021631";"BIK-MA1.21";"Matematická analýza 1";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"2"
"6543706";"30021631";"BIK-PA1.21";"Programování a algoritmizace 1";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"7";"P";"K";"B";"Z,ZK";"CS";"1"
"6540006";"30021631";"BIK-TZP.21";"Technologické základy počítačů";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6674706";"30021631";"BIK-SPS.21";"Správa sítí a služeb";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;V;";"K";"B;";"Z,ZK";"CS";"5"
"6548806";"30021631";"BIK-KAB.21";"Kryptografie a bezpečnost";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"6674906";"30021631";"BIK-VDC.21";"Virtualizace a datová centra";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"4"
"6617906";"30021631";"BIK-IDO.21";"Úvod do DevOps";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"3"
"6675306";"30021631";"BIK-AWD.21";"Administrace webového a DB serveru";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO";"K";"B";"Z,ZK";"CS";"5"
"6539606";"30021631";"BIK-DML.21";"Diskrétní matematika a logika";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"1"
"6544006";"30021631";"BIK-DBS.21";"Databázové systémy";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6543506";"30021631";"BIK-SAP.21";"Struktura a architektura počítačů";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"2"
"6547806";"30021631";"BIK-BPR.21";"Bakalářský projekt";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"1";"P;";"K";"B;";"Z";"CS";"5"
"6546606";"30021631";"BIK-AG1.21";"Algoritmy a grafy 1";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P;";"K";"B;";"Z,ZK";"CS";"3"
"6547706";"30021631";"BIK-TDP.21";"Tvorba dokumentace a prezentace";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"3";"P;";"K";"B;";"KZ";"CS";"6"
"6548306";"30021631";"BIK-GIT.21";"Technologie pro vývoj SW";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"3";"P;";"K";"B;";"Z";"CS";"1"
"6559906";"30021631";"BIK-ZSB.21";"Základy systémové bezpečnosti";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"5"
"6684606";"30021631";"BIK-UOS.21";"Unixové operační systémy";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"KZ";"CS";"1"
"6675006";"30021631";"BIK-VPS.21";"Vybrané partie z počítačových sítí";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;V;";"K";"B;";"Z,ZK";"CS";"4"
"6539906";"30021631";"BIK-MA2.21";"Matematická analýza 2";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"6";"P;";"K";"B;";"Z,ZK";"CS";"3"
"6546406";"30021631";"BIK-AAG.21";"Automaty a gramatiky";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"3"
"6701706";"30021631";"BIK-APS.21";"Architektury počítačových systémů";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"3"
"6705206";"30021631";"BIK-ADU.21";"Administrace OS Unix";"BIK-PV.21";"Bc. specializace Počítačové systémy a virtualizace, kombi., 2021";"5";"PO;";"K";"B;";"Z,ZK";"CS";"4"
"3469406";"30021688";"BIK-BEK";"Bezpečný kód";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P;";"K";"B;";"Z,ZK";"CS";"4"
"3469606";"30021688";"BIK-BPR";"Bakalářský projekt";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"2";"P;";"K";"B;";"Z";"CS";"5"
"1442206";"30021688";"BIK-LIN";"Lineární algebra";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"3469006";"30021688";"BIK-AG1";"Algoritmy a grafy 1";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P;";"K";"B;";"Z,ZK";"CS";"3"
"1444406";"30021688";"BIK-PA1";"Programování a algoritmizace 1";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P";"K";"B";"Z,ZK";"CS";"1"
"1445306";"30021688";"BIK-MLO";"Matematická logika";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"1"
"1444306";"30021688";"BIK-OSY";"Operační systémy";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"1444006";"30021688";"BIK-PA2";"Programování a algoritmizace 2";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"7";"P";"K";"B";"Z,ZK";"CS";"2"
"3472106";"30021688";"BIK-SSB";"Systémová a síťová bezpečnost";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"PO;";"K";"B;";"Z,ZK";"CS";"5"
"1444506";"30021688";"BIK-AAG";"Automaty a gramatiky";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P";"K";"B";"Z,ZK";"CS";"3"
"1444106";"30021688";"BIK-ZDM";"Základy diskrétní matematiky";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"3"
"3161306";"30021688";"BIK-PS1";"Programování v shellu 1";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"KZ";"CS";"1"
"3469906";"30021688";"BIK-DPR";"Dokumentace, prezentace, rétorika";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"4";"P;";"K";"B;";"KZ";"CS";"6"
"1442306";"30021688";"BIK-BEZ";"Bezpečnost";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P";"K";"B";"Z,ZK";"CS";"4"
"1444906";"30021688";"BIK-CAO";"Číslicové a analogové obvody";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"1"
"1142806";"30021688";"BI-BAP";"Bakalářská práce";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"14";"P";"";"B";"Z";"CS";"6"
"3468806";"30021688";"BIK-ADU.1";"Administrace OS Unix";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"PO;";"K";"B;";"Z,ZK";"CS";"4"
"3469206";"30021688";"BIK-APS.1";"Architektury počítačových systémů";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"PO;";"K";"B;";"Z,ZK";"CS";"3"
"3468906";"30021688";"BIK-ADW.1";"Administrace OS Windows";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"4";"PO;";"K";"B;";"Z,ZK";"CS";"3"
"1441506";"30021688";"BIK-PAI";"Právo a informatika";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"3";"P";"K";"B";"ZK";"CS";"1"
"3470106";"30021688";"BIK-HWB";"Hardwarová bezpečnost";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"PO;";"K";"B;";"Z,ZK";"CS";"5"
"1442406";"30021688";"BIK-DBS";"Databázové systémy";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P";"K";"B";"Z,ZK";"CS";"2"
"1445506";"30021688";"BIK-PSI";"Počítačové sítě";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"2779006";"30021688";"BIK-SI1.2";"Softwarové inženýrství I";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P;";"K";"B";"Z,ZK";"CS";"5"
"1443006";"30021688";"BIK-PST";"Pravděpodobnost a statistika";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"5";"P";"K";"B";"Z,ZK";"CS";"5"
"1445606";"30021688";"BIK-SAP";"Struktura a architektura počítačů";"BIK-BIT.2020";"Bc. obor Bezpečnost a informační technologie, kombinovaná forma studia, 2020";"6";"P";"K";"B";"Z,ZK";"CS";"2"
"6684606";"30021807";"BIK-UOS.21";"Unixové operační systémy";"BIK-SPOL.21";"Bc. program, pro fázi studia bez specializace, kombi., 2021";"5";"P";"K";"B";"KZ";"CS";"1"
"6548806";"30021807";"BIK-KAB.21";"Kryptografie a bezpečnost";"BIK-SPOL.21";"Bc. program, pro fázi studia bez specializace, kombi., 2021";"5";"P";"K";"B";"Z,ZK";"CS";"4"
"6547806";"30021807";"BIK-BPR.21";"Bakalářský projekt";"BIK-SPOL.21";"Bc. program, pro fázi studia bez specializace, kombi., 2021";"1";"P;";"K";"B;";"Z";"CS";"5"
"6543706";"30021807";"BIK-PA1.21";"Programování a algoritmizace 1";"BIK-SPOL.21";"Bc. program, pro fázi studia bez specializace, kombi., 2021";"7";"P";"K";"B";"Z,ZK";"CS";"1"
